sect_name,t,source,region,sect_group,gvc,traditional,traditional_jpn.x,traditional_jpn.y
"11-Machinery, nec.",2000,wiodlr,IND,Manufacturing,0.368865700669097,0.177809026279149,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,IRL,Manufacturing,0.356213259408105,0.188430653502495,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,ITA,Manufacturing,1.78021503713944,1.64626565180158,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,JPN,Manufacturing,1.40015560913959,1.85286098719128,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,KOR,Manufacturing,0.70570550638593,0.810104674171113,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,MEX,Manufacturing,0.324523596786151,0.278124803685916,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,NLD,Manufacturing,0.723176382165236,0.655590759000166,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,PRT,Manufacturing,0.634100438379256,0.501898056289421,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,SWE,Manufacturing,1.30830952037397,1.22467738716661,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,TWN,Manufacturing,1.0726982195691,0.924642716061152,1.85286098719128,1.85286098719128
"11-Machinery, nec.",2000,wiodlr,USA,Manufacturing,1.21863359042788,1.14107643583662,1.85286098719128,1.85286098719128
10-Basic Metals and Fabricated Metal,1970,wiodlr,AUS,Manufacturing,1.47399578729203,1.40748836002509,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,AUT,Manufacturing,1.36829100925082,1.15834788292399,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,BEL,Manufacturing,1.6781693116582,1.92833955482881,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,BRA,Manufacturing,1.21173679722569,0.903078204153391,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,CAN,Manufacturing,1.28835683301154,1.36617491647089,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,CHN,Manufacturing,0.187776406831739,0.140680922707315,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,DEU,Manufacturing,0.951282337025839,0.935407845569319,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,DNK,Manufacturing,0.334774010767128,0.281748496339942,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,ESP,Manufacturing,0.556735995322103,0.42402235038548,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,FIN,Manufacturing,0.764587775520739,0.459312017101137,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,FRA,Manufacturing,1.10657776215589,0.929118896482295,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,GBR,Manufacturing,0.890147049735549,1.01688439418176,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,GRC,Manufacturing,1.68428967134309,1.02525830059758,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,HKG,Manufacturing,0.214206517422246,0.221610980306274,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,IND,Manufacturing,1.171646953115,0.933519375355757,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,IRL,Manufacturing,0.374497214702998,0.300368740302881,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,ITA,Manufacturing,0.426508749923087,0.465760420555608,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,JPN,Manufacturing,1.87155383300862,2.19207589342667,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,KOR,Manufacturing,0.358598051474402,0.219650802089159,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,MEX,Manufacturing,0.422990952157455,0.334451156882305,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,NLD,Manufacturing,0.598429188239961,0.680636020189702,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,PRT,Manufacturing,0.202604433688761,0.184296073000836,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,SWE,Manufacturing,1.61226588823473,1.47998031912801,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,TWN,Manufacturing,0.539944817890378,0.439719674798712,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1970,wiodlr,USA,Manufacturing,0.798668192663746,0.71838087889726,2.19207589342667,2.19207589342667
10-Basic Metals and Fabricated Metal,1990,wiodlr,AUS,Manufacturing,1.97961953597004,2.20902543609964,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,AUT,Manufacturing,1.66103612434328,1.60332952862791,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,BEL,Manufacturing,1.43773509395846,1.79212353974198,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,BRA,Manufacturing,2.07888577222946,2.38810336891933,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,CAN,Manufacturing,1.09467200316108,1.41836489832631,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,CHN,Manufacturing,1.01718063698384,0.906071303698029,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,DEU,Manufacturing,1.08173747950905,1.0379221400034,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,DNK,Manufacturing,0.7068041866427,0.572178292449975,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,ESP,Manufacturing,1.05960562553314,0.971121386562271,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,FIN,Manufacturing,1.32960665287906,1.1674328197307,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,FRA,Manufacturing,1.08939106226525,1.06617332207877,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,GBR,Manufacturing,0.984319300978989,1.04406131047138,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,GRC,Manufacturing,2.0521111853699,1.23110727318237,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,HKG,Manufacturing,0.285726087469633,0.286013191568258,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,IND,Manufacturing,0.382916732876085,0.315484406656759,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,IRL,Manufacturing,0.513260294162845,0.425175978149289,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,ITA,Manufacturing,1.06591526879885,0.973756289750235,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,JPN,Manufacturing,1.03552091300918,0.889198579456581,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,KOR,Manufacturing,1.10374670006527,1.29490242674142,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,MEX,Manufacturing,0.610989103853155,0.897279370036229,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,NLD,Manufacturing,0.793247037818566,0.848319426812713,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,PRT,Manufacturing,0.394865614423814,0.495690895458742,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,SWE,Manufacturing,1.30514011125863,1.3637274508645,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,TWN,Manufacturing,0.82266380620381,1.1538250939621,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,1990,wiodlr,USA,Manufacturing,0.62601042185916,0.597500536651684,0.889198579456581,0.889198579456581
10-Basic Metals and Fabricated Metal,2000,wiodlr,AUS,Manufacturing,2.46639898443939,1.86349656297388,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,AUT,Manufacturing,1.73382542688476,1.49272901952573,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,BEL,Manufacturing,1.52487344062828,1.42185102315932,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,BRA,Manufacturing,1.86441153576961,1.89836601628314,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,CAN,Manufacturing,0.993209000316951,1.33218921089347,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,CHN,Manufacturing,0.982956380524021,1.09984184281815,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,DEU,Manufacturing,1.35890620686172,1.26850959014199,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,DNK,Manufacturing,0.78561355839333,0.587824025322936,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,ESP,Manufacturing,1.10372697177617,0.881535280860346,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,FIN,Manufacturing,1.49454891777347,1.00393383906702,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,FRA,Manufacturing,1.05425277657026,0.913694054411102,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,GBR,Manufacturing,0.814485593453586,0.836705463562348,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,GRC,Manufacturing,2.73564252892134,1.44359564838735,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,HKG,Manufacturing,0.392828722640763,0.196710926094408,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,IND,Manufacturing,1.08144813523098,0.843829380737085,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,IRL,Manufacturing,0.22310064451185,0.19867522798511,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,ITA,Manufacturing,1.30090011907147,1.14120950310732,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,JPN,Manufacturing,0.959440692276403,0.90948395502213,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,KOR,Manufacturing,0.880162159015234,1.21709859735896,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,MEX,Manufacturing,0.508992273101905,0.82537981759317,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,NLD,Manufacturing,0.869376598605233,0.780380764421866,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,PRT,Manufacturing,0.738053458994297,0.711573721357984,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,SWE,Manufacturing,1.29430859277599,1.25812949030736,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,TWN,Manufacturing,1.05116819520782,1.70165926131915,0.90948395502213,0.90948395502213
10-Basic Metals and Fabricated Metal,2000,wiodlr,USA,Manufacturing,0.639354423172159,0.656446203089301,0.90948395502213,0.90948395502213
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,AUS,Manufacturing,0.312303178719691,0.225049893777889,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,AUT,Manufacturing,1.32035804998054,1.68959078419806,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,BEL,Manufacturing,1.45050458177359,1.82030359366612,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,BRA,Manufacturing,0.207291514532388,0.265309563025201,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,CAN,Manufacturing,0.162924795770205,0.165916520819341,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,CHN,Manufacturing,1.5721140670223,2.30706504202216,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,DEU,Manufacturing,0.766392566736746,0.672267719713098,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,DNK,Manufacturing,0.884553941889114,0.705633263591361,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,ESP,Manufacturing,0.843305115827056,1.14504436146219,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,FIN,Manufacturing,0.663118202899942,0.824310610699028,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,FRA,Manufacturing,1.14672515898462,1.22539324057798,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,GBR,Manufacturing,0.977738187903804,1.13052174717776,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,GRC,Manufacturing,2.23707743018118,2.00610224028405,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,HKG,Manufacturing,5.11572107239192,5.185408098624,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,IND,Manufacturing,3.41661652994206,3.22194830764703,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,IRL,Manufacturing,1.31687587969229,0.969710600812402,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,ITA,Manufacturing,1.95085860809301,2.93950734481269,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,JPN,Manufacturing,1.14338330843284,1.63073099881827,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,KOR,Manufacturing,4.26026971579793,4.99166939670975,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,MEX,Manufacturing,0.653289293066943,0.980800400947422,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,NLD,Manufacturing,1.24471832995714,0.600086711193563,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,PRT,Manufacturing,2.78997312748232,2.60035988820068,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,SWE,Manufacturing,0.291126563577759,0.268978559050743,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,TWN,Manufacturing,1.10710701517914,2.28676204594308,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1970,wiodlr,USA,Manufacturing,0.289439249329377,0.306818456957639,1.63073099881827,1.63073099881827
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,AUS,Manufacturing,0.524366455319648,0.295866334108692,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,AUT,Manufacturing,0.952200695482096,1.04707292532831,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,BEL,Manufacturing,1.04728781454581,0.864135420979339,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,BRA,Manufacturing,0.781046558499699,1.28394242297745,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,CAN,Manufacturing,0.185952470437574,0.181610197850143,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,CHN,Manufacturing,4.35163746522799,5.74835799779353,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,DEU,Manufacturing,0.87823947066818,0.657183641038652,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,DNK,Manufacturing,0.712597780436641,0.575321699307204,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,ESP,Manufacturing,0.804337089141046,0.80265661353738,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,FIN,Manufacturing,0.42623032979415,0.42288994566158,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,FRA,Manufacturing,0.797559618397032,0.671384087536794,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,GBR,Manufacturing,0.651076195078681,0.648906024370953,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,GRC,Manufacturing,3.46863445717544,3.84933718192317,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,HKG,Manufacturing,3.9554818475171,3.62416292185446,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,IND,Manufacturing,3.53303400717315,5.13370656692433,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,IRL,Manufacturing,0.675176461361412,0.515017834886614,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,ITA,Manufacturing,2.0130532241185,2.4623840964411,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,JPN,Manufacturing,0.523771653840072,0.236135022714437,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,KOR,Manufacturing,3.49170620906985,4.59453301510476,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,MEX,Manufacturing,0.415732073136647,0.713871020549248,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,NLD,Manufacturing,0.499317354661394,0.348357045570766,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,PRT,Manufacturing,3.49433655974351,4.86950851623963,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,SWE,Manufacturing,0.196736292492707,0.166523190594772,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,TWN,Manufacturing,1.91800842199712,2.786783910017,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",1990,wiodlr,USA,Manufacturing,0.332664056945676,0.29741631377566,0.236135022714437,0.236135022714437
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,AUS,Manufacturing,0.640693545661622,0.319695261861554,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,AUT,Manufacturing,0.917183735631286,0.744665196324275,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,BEL,Manufacturing,1.03637665763431,0.880290317756006,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,BRA,Manufacturing,0.771528977628456,1.07128144507479,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,CAN,Manufacturing,0.417866479577037,0.375485761975998,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,CHN,Manufacturing,3.15581297704996,4.52479300066627,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,DEU,Manufacturing,0.780109404548978,0.498582695177959,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,DNK,Manufacturing,0.827920899566838,0.622571725106749,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,ESP,Manufacturing,0.990201426788479,0.791179389391317,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,FIN,Manufacturing,0.307729952887873,0.199101168351797,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,FRA,Manufacturing,0.79377479278026,0.628793545899548,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,GBR,Manufacturing,0.533969787334232,0.507684722279822,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,GRC,Manufacturing,3.00261530839023,2.78528144111873,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,HKG,Manufacturing,3.95852033115142,2.07121955003909,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,IND,Manufacturing,3.78314411588122,4.65951635081366,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,IRL,Manufacturing,0.17505528284262,0.171451931579613,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,ITA,Manufacturing,2.25819156801159,2.36812404325911,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,JPN,Manufacturing,0.387682904649861,0.175259405784045,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,KOR,Manufacturing,1.78641764011829,1.67156361775463,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,MEX,Manufacturing,1.09296333166014,1.67943808822102,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,NLD,Manufacturing,0.41506493624899,0.306706998437652,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,PRT,Manufacturing,2.93453618604928,3.94174348035613,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,SWE,Manufacturing,0.217305263343644,0.238018105210104,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,TWN,Manufacturing,1.59564674579239,1.51434242795542,0.175259405784045,0.175259405784045
"4-Textiles, Textile, Leather and Footwear",2000,wiodlr,USA,Manufacturing,0.513590353930474,0.348127725660572,0.175259405784045,0.175259405784045
